date,nation,visitor,growth,share,age0-20,age21-30,age31-40,age41-50,age51-60,age61
2019-1,China,392814,28.737869805032012,35.55511706611948,36520,108591,103657,48574,40893,40998
2019-1,Japan,206526,23.606830138314482,18.693468428308034,18015,57921,34165,39811,33857,20330
2019-1,Taiwan,87954,16.003692957003434,7.961057310669865,18888,17927,18595,18862,8169,4566
2019-1,Hong Kong,35896,3.5332121946295203,3.249086036153052,3890,11384,7400,5461,4629,2137
2019-1,Macao,2570,-12.376406409819296,0.23262065725744768,223,1013,762,264,181,92
2019-1,Phillipines,30473,0.062389177119581696,2.758229295177511,1436,5051,5486,3140,1831,811
2019-1,Indonesia,18842,10.614065985675714,1.7054624218073269,2732,4213,3643,2895,1488,613
2019-1,Thailand,41334,-8.026078636434441,3.7413004852448806,3310,10977,10551,5821,3403,1873
2019-1,Vietnam,20183,23.936137549892543,1.8268415274035281,1824,5484,4200,1963,1095,450
2019-1,India,8671,16.844091092844636,0.7848458050892331,258,1421,2310,1322,522,197
2019-1,Malaysia,22065,-0.2170668837335521,1.9971886390605382,2923,6643,4546,2689,1946,769
2019-1,Singapore,9855,1.9764072847682224,0.8920142324016137,670,2276,2044,1771,1342,522
2019-1,Mongolia,9785,-9.339386639488556,0.8856782611922669,1551,1807,2840,2105,970,465
2019-1,Uzbekistan,5754,5.947339348186342,0.520816833408309,233,1614,1896,949,394,203
2019-1,Myanmar,5289,-11.673346693386776,0.47872788180336223,27,1070,994,324,108,17
2019-1,*GCC,1776,-1.6066481994459814,0.16075264096857086,247,477,521,289,140,70
2019-1,Kazakhstan,3574,-9.335362760020294,0.323496587174365,343,928,857,479,402,260
2019-1,Turkey,1785,-7.704239917269906,0.16156726583834402,57,239,300,206,89,24
2019-1,Cambodia,2695,10.859728506787336,0.24393489155985276,124,1392,685,109,58,28
2019-1,Sri Lanka,1287,-14.200000000000001,0.11649135637756232,13,373,550,151,31,8
2019-1,Bangladesh,1247,1.2997562956945652,0.11287080140079271,26,342,403,123,48,12
2019-1,Pakistan,1032,-10.726643598615915,0.09341031840065604,62,328,378,147,67,17
2019-1,Israel,805,-0.49443757725586845,0.0728636689074885,19,80,170,223,120,178
2019-1,Iran,184,-66.7870036101083,0.016654552893140225,9,30,73,39,12,6
2019-1,Asia others,4554,16.679477325134506,0.4122001841052205,247,1605,1349,500,209,108
2019-1,USA,62737,4.744970364805079,5.678568939439882,5601,10672,10618,10137,11530,8972
2019-1,Canada,12460,0.3462994282032783,1.1278028752637348,959,2190,2299,1847,2184,1722
2019-1,Brazil,1605,14.072494669509595,0.14527476844288076,215,389,357,213,92,53
2019-1,Mexico,1853,32.07412687099074,0.16772220929885237,153,388,353,239,174,88
2019-1,America others,2266,10.861056751467713,0.20510443943399867,195,666,491,248,159,110
2019-1,Russia,25194,14.862770128567515,2.2804065521183414,2569,4480,5325,3866,2520,1299
2019-1,UK,10148,7.968932865198419,0.9185347976064511,923,1669,1801,1682,1695,1623
2019-1,Germany,6850,-6.522925764192145,0.6200200397717964,357,1074,1414,1217,1377,502
2019-1,France,5574,-5.381089797996941,0.5045243360128457,437,1316,1151,1135,704,238
2019-1,Italy,2731,-1.0865628395508864,0.2471933910389454,79,369,581,651,417,155
2019-1,Netherland,2269,-2.576212966938596,0.20537598105725635,108,472,319,398,394,133
2019-1,Ukraine,2262,38.858195211786374,0.2047423839363217,36,275,243,132,118,34
2019-1,Spain,1368,-16.176470588235293,0.12382298020552081,61,312,348,281,154,58
2019-1,Romania,872,19.12568306010929,0.07892809849357758,57,92,128,89,65,13
2019-1,Norway,801,-19.335347432024175,0.07250161340981152,41,168,139,139,144,57
2019-1,Sweden,982,4.24628450106157,0.08888462467969403,69,217,187,206,196,69
2019-1,Poland,1324,-11.968085106382976,0.11984036973107423,35,214,284,168,61,39
2019-1,Swiss,747,-29.3282876064333,0.06761386419117255,41,166,120,128,164,81
2019-1,Portugal,564,-4.729729729729726,0.05104982517245155,27,142,119,88,73,18
2019-1,Austria,776,-2.3899371069182385,0.07023876654933052,33,151,144,129,114,78
2019-1,Finland,859,-13.841524573721165,0.07775141812612746,20,127,116,100,82,24
2019-1,Belgium,709,-6.092715231788082,0.06417433696324142,28,134,142,133,129,39
2019-1,Croatia,491,-0.40567951318458695,0.044442312339847016,6,57,74,58,46,12
2019-1,Greece,775,8.848314606741582,0.07014825267491127,7,95,164,130,72,51
2019-1,Bulgaria,431,17.759562841530062,0.03901147987469259,3,38,49,46,28,15
2019-1,Denmark,751,7.439198855507878,0.0679759196888495,56,130,101,168,124,52
2019-1,Ireland,595,0.5067567567567544,0.053855755279448005,23,140,151,105,77,46
2019-1,Europe others,2965,23.23358270989193,0.26837363765304767,187,533,556,428,261,144
2019-1,Austrailia,14285,22.219370294318953,1.2929906960788484,3194,3154,2068,2471,1937,1165
2019-1,New Zealand,2725,2.4821361414065546,0.24665030779242994,438,611,484,350,442,239
2019-1,Oceania others,614,11.231884057971019,0.055575518893413584,68,124,199,106,48,27
2019-1,South Africa,1000,10.741971207087486,0.09051387441924036,36,371,236,94,59,47
2019-1,Africa others,2690,19.82182628062361,0.24348232218775653,68,630,671,403,186,51
2019-1,Stateless,54,-18.181818181818176,0.004887749218638979,1,10,10,14,4,2
2019-1,Overseas Korean,15526,-19.118566367993328,1.4053184142331259,439,1163,1618,3202,4785,4319
2019-2,China,453379,31.284440596396035,37.72493305885662,33333,136272,122438,64289,51696,35050
2019-2,Japan,213200,26.722974780225982,17.74002705936585,26804,75150,29004,33255,29288,17457
2019-2,Taiwan,94559,7.360688496298651,7.868101401062738,15862,22177,20705,17971,11158,5887
2019-2,Hong Kong,51312,1.4271595176912344,4.269588501267264,9786,8163,9141,11687,7666,3943
2019-2,Macao,3966,-17.95614398014067,0.33000444332760304,830,954,848,637,374,286
2019-2,Phillipines,29294,8.444082478806504,2.4375063446391336,1180,4784,5551,3271,1991,980
2019-2,Indonesia,18115,22.90521745030192,1.5073198413715403,1685,4133,3733,2652,1612,613
2019-2,Thailand,39220,-9.689601178962882,3.2634327451610163,2211,10257,11089,5719,3213,1843
2019-2,Vietnam,42181,72.11114738044719,3.5098127644986445,6076,14050,9178,4455,2580,1156
2019-2,India,8309,17.143662766107436,0.6913784466992067,238,1610,2346,1284,479,177
2019-2,Malaysia,27484,21.99387456167605,2.2868991730750987,4445,7261,5212,3630,3141,1511
2019-2,Singapore,9792,7.6872319366545705,0.8147764773232197,735,2124,1987,1749,1386,738
2019-2,Mongolia,9176,3.0895405010672894,0.7635201139622001,952,1934,2819,2055,990,384
2019-2,Uzbekistan,7149,28.00358102059086,0.5948567234868971,417,2255,2217,1145,441,231
2019-2,Myanmar,5367,1.1687087653157402,0.4465793866210907,68,1399,1074,319,94,27
2019-2,*GCC,1478,16.103692065985854,0.12298198871361506,162,432,456,198,134,64
2019-2,Kazakhstan,3774,-19.479411137187963,0.3140284339683242,455,1027,896,555,330,231
2019-2,Turkey,1765,-6.909282700421937,0.1468627943704537,40,314,259,171,71,48
2019-2,Cambodia,3715,43.88071262587141,0.3091191394256292,255,1543,1094,223,170,158
2019-2,Sri Lanka,1516,31.483087597571547,0.126143907232639,9,469,661,148,60,14
2019-2,Bangladesh,1656,33.33333333333333,0.1377930807237798,61,529,568,142,45,16
2019-2,Pakistan,1439,10.60722521137587,0.11973686181251154,89,568,474,196,69,18
2019-2,Israel,761,6.732117812061711,0.06332157876255823,25,78,132,177,116,227
2019-2,Iran,329,-39.853747714808044,0.02737555770418089,11,65,118,53,28,6
2019-2,Asia others,5150,12.988152698552003,0.4285231677098224,288,1785,1593,606,282,118
2019-2,USA,57732,-12.592166421898899,4.803786314218149,4516,9527,9919,9187,10502,9602
2019-2,Canada,13551,-17.562963864217064,1.12755678556035,1080,2490,2457,1811,2370,2205
2019-2,Brazil,1354,-12.757731958762886,0.11266414933574749,114,392,292,182,86,44
2019-2,Mexico,1435,2.4268379728765277,0.11940402828419323,51,408,290,149,105,60
2019-2,America others,2308,-2.120441051738764,0.1920449458396641,178,759,472,256,183,119
2019-2,Russia,20001,-4.2510412178658585,1.6642508499736228,1329,4123,4137,2972,1994,1106
2019-2,UK,7876,-23.785562221792144,0.6553492172587497,353,1736,1474,1248,1284,1141
2019-2,Germany,6866,-28.30740315338832,0.5713087513583769,288,1514,1306,1210,1213,571
2019-2,France,5830,-19.88456781640786,0.4851048675239349,527,1793,1049,939,671,290
2019-2,Italy,2384,-25.5,0.19836878287771198,58,389,494,519,387,127
2019-2,Netherland,2357,-39.78027593254983,0.19612215656156337,120,420,340,328,349,324
2019-2,Ukraine,2080,4.8387096774193505,0.1730734347255205,49,355,242,150,101,17
2019-2,Spain,1373,-9.193121693121697,0.11424510859525945,38,374,316,301,130,80
2019-2,Romania,771,20.28081123244929,0.064153662583354,5,102,121,83,49,21
2019-2,Norway,577,-67.29024943310658,0.04801123645991603,43,174,101,73,109,61
2019-2,Sweden,927,-51.23619147816938,0.07713417018776804,64,249,157,178,164,70
2019-2,Poland,1266,-24.777183600713016,0.1053418117127447,33,269,222,132,69,23
2019-2,Swiss,877,-63.443101292205085,0.07297375108378917,50,239,144,146,163,81
2019-2,Portugal,670,-14.540816326530614,0.05574961599331671,67,130,131,110,90,59
2019-2,Austria,746,-56.526806526806524,0.06207345303136457,22,188,144,120,117,61
2019-2,Finland,933,-51.75801447776629,0.0776334204802455,34,212,101,101,86,32
2019-2,Belgium,654,-19.65601965601965,0.054418281880043474,20,149,102,116,110,59
2019-2,Croatia,447,-6.680584551148227,0.037194146789570996,5,48,55,61,41,9
2019-2,Greece,607,-19.281914893617024,0.05050748792230335,14,80,144,95,67,42
2019-2,Bulgaria,326,-12.834224598930478,0.02712593255794216,5,40,42,43,28,15
2019-2,Denmark,694,-13.466334164588535,0.05774661716322656,42,177,102,112,114,48
2019-2,Ireland,613,-9.453471196454943,0.05100673821478081,31,158,160,103,71,41
2019-2,Europe others,2674,-44.256827183656455,0.22249921368078934,156,626,458,352,209,160
2019-2,Austrailia,8331,-4.9948682860075255,0.6932090311049575,896,1952,1535,1498,1234,901
2019-2,New Zealand,1863,-7.451564828614011,0.15501721581425226,179,382,397,259,311,200
2019-2,Oceania others,428,11.168831168831161,0.03561318753005903,12,94,97,65,41,32
2019-2,South Africa,1191,8.767123287671241,0.09910118305677641,27,567,261,105,67,38
2019-2,Africa others,3476,15.750915750915762,0.28923233610861027,125,850,864,591,324,98
2019-2,Stateless,39,-26.415094339622648,0.00324512690110351,2,7,8,5,6,5
2019-2,Overseas Korean,14459,-14.2763976996502,1.2031099964886063,384,1166,1447,2776,4571,4115
2019-3,China,487623,20.874389273523654,31.753710665448498,14459,137271,133971,64975,63774,60503
2019-3,Japan,375119,27.385253806761845,24.427519192311223,81364,112727,42342,59631,47010,29468
2019-3,Taiwan,98510,4.704306789677304,6.4149107766724125,7613,24934,25101,17349,13044,9490
2019-3,Hong Kong,46068,-26.10202117420597,2.9999199031544483,1597,10351,10333,8226,8773,5863
2019-3,Macao,3049,-31.23590437528191,0.19854900982716664,60,976,905,440,413,230
2019-3,Phillipines,38701,-6.013065546300123,2.520185381869851,1989,6297,6541,4162,2664,1763
2019-3,Indonesia,25626,26.848826848826857,1.6687494017156352,2083,5810,5720,3888,2456,1263
2019-3,Thailand,53100,-4.727729433928407,3.4578394299188417,5577,12550,13698,8230,4641,2789
2019-3,Vietnam,46991,24.790206076056933,3.0600250970116063,4480,11937,10998,6360,5388,2599
2019-3,India,10646,13.702873010787142,0.6932609900360827,342,1735,2756,1563,681,389
2019-3,Malaysia,40789,7.779098956268982,2.656154661148016,5697,10012,8560,5923,5211,2915
2019-3,Singapore,22105,-0.34712830222702884,1.4394640414003013,3822,4375,3731,3731,3201,1992
2019-3,Mongolia,8724,-18.192048012003003,0.5681015289380786,816,1776,2643,2120,997,327
2019-3,Uzbekistan,8405,11.857865318072935,0.5473284446039146,451,2414,2742,1398,587,334
2019-3,Myanmar,7021,15.24950755088641,0.45720321351149124,118,1687,1376,469,221,71
2019-3,*GCC,3021,1.3758389261744997,0.19672566700159738,633,775,773,405,278,120
2019-3,Kazakhstan,4915,-10.228310502283101,0.3200617852740321,561,1241,1093,806,577,332
2019-3,Turkey,2532,2.759740259740262,0.16488228694076285,54,385,545,316,147,101
2019-3,Cambodia,2501,8.36221837088389,0.16286358595531117,109,1260,752,133,88,76
2019-3,Sri Lanka,1494,0.2012072434607548,0.09728836362144537,26,539,523,118,49,18
2019-3,Bangladesh,1704,14.20911528150135,0.1109634348132148,62,624,493,186,85,23
2019-3,Pakistan,1282,-11.768754301445284,0.083483053656421,61,470,413,184,85,15
2019-3,Israel,1613,6.609385327164574,0.10503757063011472,31,159,224,296,290,603
2019-3,Iran,382,-50.13054830287207,0.024875605691694867,30,60,134,76,31,28
2019-3,Asia others,6719,8.039877793857531,0.4375371587499943,470,2435,1957,789,439,184
2019-3,USA,84275,5.239825672148757,5.487936308030327,7736,12709,14323,13477,15237,15631
2019-3,Canada,18670,-0.8655020442839723,1.21577894833493,2092,2557,3293,2901,3094,3530
2019-3,Brazil,1673,4.693366708385471,0.10894473382776312,116,347,426,235,139,120
2019-3,Mexico,2201,-3.633975481611207,0.14332776996706914,90,437,528,283,228,172
2019-3,America others,3208,13.196894848271,0.20890299230093493,134,776,789,404,264,193
2019-3,Russia,27992,8.778611121905723,1.8228218704762378,2909,5430,6403,4511,2850,1519
2019-3,UK,12813,4.536183405401006,0.8343747008578176,415,1983,2151,1966,2182,3244
2019-3,Germany,11142,-0.8630661090844427,0.7255602058033095,468,2076,2139,1853,2064,1707
2019-3,France,7469,5.16755843424388,0.4863766987205994,436,1776,1610,1484,978,585
2019-3,Italy,3583,1.0719322990127012,0.23332276228623747,81,528,844,874,583,229
2019-3,Netherland,2898,8.783783783783793,0.18871598244641813,92,463,495,463,513,399
2019-3,Ukraine,2368,4.7324192835028756,0.1542027075338572,58,318,298,176,114,40
2019-3,Spain,2007,-11.507936507936511,0.13069460896133928,44,443,562,490,206,112
2019-3,Romania,1044,7.628865979381438,0.06798463963908231,29,100,177,106,79,28
2019-3,Norway,858,-39.0625,0.05587243372637224,92,199,146,143,162,76
2019-3,Sweden,1458,-14.033018867924529,0.09494406570285634,85,332,264,307,266,154
2019-3,Poland,1960,12.064036592338478,0.12763399778984802,38,351,477,245,129,98
2019-3,Swiss,1224,-18.345563709139423,0.07970612923202754,49,215,226,209,239,237
2019-3,Portugal,824,-16.08961303462322,0.05365837458103814,18,153,203,163,125,65
2019-3,Austria,911,-15.097856477166827,0.059323761217628335,20,150,212,161,163,96
2019-3,Finland,1082,-9.304274937133272,0.07045917633092631,39,161,138,171,144,43
2019-3,Belgium,1400,31.455399061032875,0.09116714127846287,34,189,275,266,312,219
2019-3,Croatia,489,-25.570776255707763,0.03184338006083453,4,53,76,56,39,15
2019-3,Greece,803,-10.678531701890993,0.05229086746186121,16,91,163,113,117,44
2019-3,Bulgaria,455,-7.8947368421052655,0.029629320915500433,16,44,66,56,32,15
2019-3,Denmark,1001,-13.781223083548666,0.06518450601410096,64,198,153,181,166,116
2019-3,Ireland,724,-3.4666666666666623,0.0471464359182908,21,150,153,132,115,95
2019-3,Europe others,3300,2.2621629996901094,0.21489397587066247,107,580,647,532,272,194
2019-3,Austrailia,12263,14.682502571775924,0.7985590382127072,974,1504,2078,2083,2040,3260
2019-3,New Zealand,2451,3.8559322033898225,0.1596076166239375,188,363,499,366,482,411
2019-3,Oceania others,430,13.756613756613767,0.028001336249813595,20,79,99,79,48,22
2019-3,South Africa,945,19.017632241813608,0.061537820362962445,30,276,192,110,93,71
2019-3,Africa others,3798,16.289038579301906,0.24732343041114427,136,729,924,595,294,100
2019-3,Stateless,57,3.6363636363636376,0.003711805037765988,0,8,10,9,9,7
2019-3,Overseas Korean,19225,-18.86816340310601,1.2519202079131775,918,1336,1901,4011,5402,5657
2019-4,China,493250,34.5457223598215,30.16697796908504,16492,134102,139617,65302,62969,61204
2019-4,Japan,290092,35.65018961623172,17.741913782073627,28550,73721,49370,53623,45116,36773
2019-4,Taiwan,113072,7.506393983475479,6.915439499078325,9518,23691,28047,20239,16531,14028
2019-4,Hong Kong,76104,14.385342611936935,4.654491011372018,12113,12084,14315,15750,12675,8376
2019-4,Macao,4310,4.5355323793354385,0.26359792204106747,375,1188,1196,575,558,418
2019-4,Phillipines,66525,35.6186165983732,4.068643100645478,7525,9875,10284,8410,5904,4280
2019-4,Indonesia,31427,12.589116182423954,1.922063084915227,2137,6622,6488,4424,3222,1830
2019-4,Thailand,69726,7.734857849196541,4.264415014439784,7710,17390,17251,10301,7013,4423
2019-4,Vietnam,63169,24.527372010960626,3.863391447195404,4636,14925,16384,9377,7854,4688
2019-4,India,12933,21.53932901043134,0.7909772449552495,490,1707,2829,1641,821,481
2019-4,Malaysia,43726,4.770576254941905,2.6742651366978456,3801,10929,9100,6077,6478,4908
2019-4,Singapore,23307,10.302886890676755,1.4254470461742828,1914,5364,4648,3715,3616,2784
2019-4,Mongolia,7582,-0.32864466938345993,0.4637121681938221,762,1292,2457,1881,858,292
2019-4,Uzbekistan,7378,3.2899342013159805,0.4512356076146162,197,1837,2480,1366,564,376
2019-4,Myanmar,7272,-1.1956521739130421,0.4447526888822837,285,1557,1245,578,369,196
2019-4,*GCC,3265,32.3469801378192,0.199686128877978,516,864,914,470,334,137
2019-4,Kazakhstan,4618,-3.731498853450077,0.2824350821312412,391,1191,1151,689,520,364
2019-4,Turkey,2826,-15.109642535295887,0.1728370597884122,71,395,522,385,283,243
2019-4,Cambodia,5325,34.810126582278485,0.32567492688368543,500,2730,1226,341,268,260
2019-4,Sri Lanka,1478,5.5714285714285605,0.09039390458856095,63,464,474,146,73,24
2019-4,Bangladesh,1318,7.76778413736714,0.08060836687937979,35,336,402,155,99,24
2019-4,Pakistan,1218,7.597173144876335,0.07449240581114157,46,300,399,241,111,30
2019-4,Israel,2221,17.950079660116835,0.13583549532557096,143,215,269,287,310,987
2019-4,Iran,298,-54.50381679389314,0.01822556398334991,9,39,114,66,43,10
2019-4,Asia others,6762,11.620997028722346,0.41356128743426873,417,2249,1806,884,542,249
2019-4,USA,102524,14.925624096223466,6.270327925600556,10481,13435,16627,15013,17478,23933
2019-4,Canada,21361,15.035812375464474,1.306430443786367,1760,4313,3657,2745,3479,4066
2019-4,Brazil,2212,22.684414864115364,0.1352850588294295,108,389,525,296,228,322
2019-4,Mexico,3298,39.9830220713073,0.2017043960304966,328,632,720,456,331,310
2019-4,America others,4422,25.34013605442176,0.2704477984374942,155,898,1007,566,441,435
2019-4,Russia,34205,9.235780666176986,2.0919644833908846,2794,6918,7501,5078,3591,1853
2019-4,UK,16707,25.024320886028594,1.02179361567056,1333,2814,3063,2227,2545,3658
2019-4,Germany,12873,17.8414500183083,0.7873076683143067,1172,2083,2532,2003,2218,1590
2019-4,France,11616,14.17338313347749,0.7104300376865521,1349,2707,2356,1914,1449,1108
2019-4,Italy,4381,5.642633228840133,0.2679402543995166,202,586,892,876,598,281
2019-4,Netherland,4089,23.83403997577227,0.250081648080261,378,736,665,640,722,498
2019-4,Ukraine,2574,13.84343210968597,0.1574248378964519,58,343,321,223,117,34
2019-4,Spain,2678,32.4431256181998,0.16378543740741963,155,618,680,523,336,165
2019-4,Romania,1323,15.54585152838428,0.0809141649327917,35,180,243,135,96,61
2019-4,Norway,1489,48.011928429423456,0.09106666030606715,134,472,275,204,192,181
2019-4,Sweden,2188,17.63440860215053,0.13381722817305233,227,563,453,360,263,245
2019-4,Poland,2301,9.467174119885824,0.14072826418016152,124,400,492,330,166,172
2019-4,Swiss,2236,27.77142857142858,0.1367528894858067,265,456,408,325,364,354
2019-4,Portugal,1192,13.092979127134718,0.07290225593339963,96,187,283,199,152,164
2019-4,Austria,1140,6.343283582089554,0.06972195617791575,60,242,224,188,154,118
2019-4,Finland,1275,8.326253186066278,0.07797850362003736,85,219,182,178,146,91
2019-4,Belgium,1490,13.914373088685018,0.09112781991674954,138,339,242,255,264,161
2019-4,Croatia,578,9.469696969696972,0.035350254974416934,11,49,84,65,44,20
2019-4,Greece,798,-6.884480746791133,0.04880536932454103,44,71,167,132,77,38
2019-4,Bulgaria,742,26.405451448040896,0.04538043112632762,26,72,96,82,47,19
2019-4,Denmark,1387,18.648417450812673,0.08482838001646417,191,331,206,210,201,135
2019-4,Ireland,986,36.3762102351314,0.06030337613282889,54,226,229,171,118,109
2019-4,Europe others,4333,24.583093732029894,0.2650045930867622,184,759,919,591,412,336
2019-4,Austrailia,19938,28.632258064516126,1.2194003177853372,2607,2517,3298,2990,2759,5427
