date,nation,visitor,growth,share,tourism,business,official affairs,studying,others
2019-6,Mongolia,9244,1.326318097117185,0.6261947761103035,7647,74,284,584,655
2019-6,Uzbekistan,7295,8.074074074074078,0.49416820550894247,3429,862,5,197,2802
2019-6,Myanmar,6303,6.559594251901935,0.42696945844042006,1621,15,154,71,4442
2019-6,*GCC,4736,82.504816955684,0.320819824714236,4318,42,12,112,252
2019-6,Kazakhstan,4829,6.108547571962197,0.32711970725191,3472,13,2,98,1244
2019-6,Turkey,2835,13.4453781512605,0.19204480639038407,1613,6,137,37,1042
2019-6,Cambodia,3733,35.9927140255009,0.2528759302487844,1274,48,192,30,2189
2019-6,Sri Lanka,1819,-5.751295336787566,0.1232202831831071,245,76,5,14,1479
2019-6,Bangladesh,1260,0.3984063745019917,0.08535324728461514,237,144,93,41,745
2019-6,Pakistan,979,-11.881188118811881,0.06631811832669701,356,228,29,61,305
2019-6,Israel,940,4.910714285714279,0.06367623210122082,879,10,1,1,49
2019-6,Iran,384,-34.24657534246576,0.026012418220073184,252,52,8,16,56
2019-6,Asia others,6396,10.65743944636679,0.43326934097809405,2797,456,360,133,2650
2019-6,USA,105398,11.247387642228368,7.139731394685608,86508,367,3470,350,14703
2019-6,Canada,16133,11.101163831692041,1.0928602686053144,12012,38,26,46,4011
2019-6,Brazil,1924,19.133126934984524,0.13033305379015836,1481,19,23,18,383
2019-6,Mexico,2361,16.133792424987693,0.15993572764998124,1821,7,3,47,483
2019-6,America others,3370,20.14260249554367,0.22828606615012148,2732,14,41,47,536
2019-6,Russia,28666,6.978653530377676,1.9418541163974425,21774,175,33,110,6574
2019-6,UK,11155,5.375023616096741,0.7556472011586365,9538,129,10,46,1432
2019-6,Germany,8947,6.208452041785373,0.6060757963932156,7284,209,25,160,1269
2019-6,France,8559,10.925349922239501,0.57979241548335,6915,229,25,297,1093
2019-6,Italy,4136,4.470825966153069,0.2801754212453716,3039,47,13,68,969
2019-6,Netherland,2900,11.796453353893611,0.19644795009951102,2252,41,4,35,568
2019-6,Ukraine,1941,0.6742738589211594,0.1314846452217762,606,83,3,21,1228
2019-6,Spain,2590,21.36832239925024,0.17544834164059778,2238,27,7,51,267
2019-6,Romania,984,0.10172939979653517,0.06665682168893755,524,9,7,5,439
2019-6,Norway,1156,5.186533212010924,0.07830821735001199,1069,27,0,11,49
2019-6,Sweden,2079,2.4137931034482696,0.14083285801961498,1926,26,9,31,87
2019-6,Poland,2201,29.546792230723963,0.14909722005828407,1479,12,0,20,690
2019-6,Swiss,1239,2.1434460016487966,0.0839306931632049,1132,19,3,14,71
2019-6,Portugal,868,4.704463208685161,0.0587989036849571,751,5,0,2,110
2019-6,Austria,889,8.150851581508523,0.060221457806367354,743,6,1,12,127
2019-6,Finland,1338,12.248322147651013,0.09063701973556751,946,9,1,36,346
2019-6,Belgium,1181,29.212253829321668,0.08000173416121467,986,19,1,10,165
2019-6,Croatia,403,-7.78032036613272,0.02729949099658723,207,2,0,1,193
2019-6,Greece,765,-3.164556962025311,0.05182161442280205,508,18,1,3,235
2019-6,Bulgaria,448,-13.846153846153841,0.030347821256752054,215,1,1,0,231
2019-6,Denmark,939,7.191780821917804,0.06360849142877271,767,7,8,27,130
2019-6,Ireland,820,7.8947368421052655,0.05554735140744795,682,6,5,7,120
2019-6,Europe others,3519,21.094287680660706,0.23837942634488946,2213,46,32,47,1181
2019-6,Austrailia,13201,11.485516425977526,0.8942446169874638,11804,77,61,57,1202
2019-6,New Zealand,3547,23.84776536312849,0.24027616517343647,2949,12,15,1,570
2019-6,Oceania others,604,15.930902111324375,0.040915366158656784,503,4,9,1,87
2019-6,South Africa,973,13.40326340326341,0.06591167429200837,689,3,7,3,271
2019-6,Africa others,3625,14.245193822880564,0.24555993762438882,1822,662,68,116,957
2019-6,Stateless,44,-42.10526315789473,0.002980589587716719,33,2,0,0,9
2019-6,Overseas Korean,17111,-19.6176069901818,1.1591106462595633,0,0,0,0,17111
2019-7,China,519132,26.513572990005784,35.84999865337723,439699,3587,356,10847,64643
2019-7,Japan,274830,19.225897133337956,18.979094199370607,267816,1855,149,694,4316
2019-7,Taiwan,113587,16.265763183753677,7.844043127838699,112231,75,22,184,1075
2019-7,Hong Kong,59036,1.1357990851935007,4.076883182891399,57868,50,1,212,905
2019-7,Macao,5246,-5.528543129839725,0.3622760549062992,5207,1,0,23,15
2019-7,Phillipines,29074,-0.5575127407052682,2.0077800267529056,13795,160,171,121,14827
2019-7,Indonesia,18260,1.1018216045623141,1.2609913767802179,11279,146,255,230,6350
2019-7,Thailand,37278,11.477272727272725,2.574328397788224,30132,58,230,108,6750
2019-7,Vietnam,52521,13.41179011012741,3.6269730613293443,39404,1049,348,3062,8658
2019-7,India,10432,5.065968375465801,0.720408655124383,3509,2828,51,142,3902
2019-7,Malaysia,16831,7.244806932585712,1.1623080976225548,14055,124,8,128,2516
2019-7,Singapore,10992,-4.591615311170905,0.75908089888106,9392,138,6,43,1413
2019-7,Mongolia,8766,-3.3517089305402425,0.605358729948269,6941,78,233,740,774
2019-7,Uzbekistan,7405,5.831070458768051,0.5113713661039165,3444,600,1,336,3024
2019-7,Myanmar,5421,-14.075130765572997,0.3743611310802608,1657,12,114,72,3566
2019-7,*GCC,4638,15.921019745063724,0.3202890473990499,4494,5,13,40,86
2019-7,Kazakhstan,4953,11.453645364536458,0.3420421845121807,3612,11,4,81,1245
2019-7,Turkey,2962,10.398807305255309,0.2045485464415666,1684,18,34,34,1192
2019-7,Cambodia,2565,2.3135221380135684,0.17713268792120807,961,56,141,51,1356
2019-7,Sri Lanka,1355,-11.147540983606552,0.09357301837553096,241,54,3,38,1019
2019-7,Bangladesh,1196,-12.252384446074839,0.08259286345176017,221,135,119,72,649
2019-7,Pakistan,1087,-9.79253112033195,0.07506558743483555,389,212,27,114,345
2019-7,Israel,1320,11.298482293423273,0.09115600314073866,1274,8,4,4,30
2019-7,Iran,318,-54.82954545454546,0.021960309847541586,178,57,11,26,46
2019-7,Asia others,5878,2.0663309602361624,0.40592044428883467,2541,471,163,229,2474
2019-7,USA,97428,7.9295446992356355,6.728141722724155,77224,359,3486,190,16169
2019-7,Canada,16103,7.339021463804829,1.1120341807388747,11868,36,37,51,4111
2019-7,Brazil,1979,22.842954686530103,0.13666494713297106,1582,16,10,29,342
2019-7,Mexico,3253,11.595197255574607,0.22464430167941124,2669,8,4,81,491
2019-7,America others,3494,17.921025987175156,0.24128717801040972,2823,21,44,104,502
2019-7,Russia,28421,0.5697098372257514,1.962685428229495,21331,164,43,109,6774
2019-7,UK,10826,1.3385753065618289,0.7476173409103307,9208,128,14,44,1432
2019-7,Germany,9675,6.30699923085376,0.6681320684747322,7953,211,29,109,1373
2019-7,France,10716,11.799687010954617,0.7400210073152692,9121,207,48,217,1123
2019-7,Italy,4388,14.899188269180419,0.3030246528648191,3259,62,13,36,1018
2019-7,Netherland,4141,16.026898290837764,0.28596743106499906,3500,49,10,43,539
2019-7,Ukraine,2230,5.437352245862881,0.15399839924533879,813,100,5,31,1281
2019-7,Spain,3066,15.306506205340353,0.2117305345678066,2709,18,20,35,284
2019-7,Romania,945,4.419889502762442,0.06525941133939245,503,8,1,6,427
2019-7,Norway,1494,15.545243619489568,0.1031720217365633,1398,19,4,18,55
2019-7,Sweden,1727,9.790209790209792,0.1192624374424664,1558,19,6,13,131
2019-7,Poland,1954,3.167898627243937,0.134938507679548,1330,12,1,24,587
2019-7,Swiss,2029,22.598187311178243,0.1401178260398172,1921,13,4,15,76
2019-7,Portugal,957,-1.3402061855670055,0.06608810227703553,850,5,1,6,95
2019-7,Austria,1174,8.50277264325323,0.08107359673274787,1000,6,0,17,151
2019-7,Finland,1013,6.295907660020994,0.06995532665270322,622,8,0,14,369
2019-7,Belgium,1549,20.921155347384857,0.10697018853409407,1374,15,1,13,146
2019-7,Croatia,455,4.118993135011451,0.03142119805230007,289,3,0,2,161
2019-7,Greece,799,13.817663817663828,0.05517700493140166,569,11,5,1,213
2019-7,Bulgaria,543,6.0546875,0.03749826492834931,311,2,3,8,219
2019-7,Denmark,1507,24.648469809760144,0.1040697702523433,1348,8,10,15,126
2019-7,Ireland,806,8.187919463087256,0.055660407978360124,658,6,2,2,138
2019-7,Europe others,4106,24.348879466989693,0.28355041583020674,2858,36,47,57,1108
2019-7,Austrailia,11840,3.037159516143073,0.817641725141171,10403,79,40,40,1278
2019-7,New Zealand,2799,4.831460674157295,0.1932921612052481,2176,14,5,5,599
2019-7,Oceania others,566,-1.3937282229965153,0.03908658922549855,464,4,9,8,81
2019-7,South Africa,933,-1.5822784810126556,0.06443072040174937,647,4,3,4,275
2019-7,Africa others,4423,7.694180667153638,0.3054416680996114,2364,719,94,190,1056
2019-7,Stateless,58,-3.3333333333333326,0.004005339531941547,40,0,0,1,17
2019-7,Overseas Korean,15587,-20.07486411650087,1.0764004704202224,0,0,0,0,15587
2019-8,China,578112,20.90852051700338,36.44407517120038,451570,3625,388,44291,78238
2019-8,Japan,329652,4.643123561622087,20.781202030638614,318985,2195,165,2957,5350
2019-8,Taiwan,109273,8.710964314494074,6.888550014845878,106682,73,17,1088,1413
2019-8,Hong Kong,65958,4.039623326024899,4.157980305100111,64438,74,6,474,966
2019-8,Macao,6321,-1.5420560747663514,0.3984746885675399,6258,3,0,49,11
2019-8,Phillipines,41817,37.289471092288,2.6361360626212336,13342,144,157,305,27869
2019-8,Indonesia,18210,15.282349962015696,1.1479550828689926,8337,103,262,814,8694
2019-8,Thailand,32830,15.128348997054285,2.069597219691874,24857,50,318,423,7182
2019-8,Vietnam,43583,17.521909127679656,2.747464380926925,28562,1020,245,4152,9604
2019-8,India,17001,60.235626767200756,1.0717399431002603,3870,2850,114,341,9826
2019-8,Malaysia,20520,6.774898532625673,1.2935770620797216,16892,115,13,690,2810
2019-8,Singapore,13008,9.837034535168442,0.8200219504645719,11003,206,8,367,1424
2019-8,Mongolia,9626,-7.6022269149548904,0.6068212865292104,5984,106,228,1762,1546
2019-8,Uzbekistan,7983,5.094786729857814,0.5032468658178566,2707,590,9,1379,3298
2019-8,Myanmar,5523,5.159939070830166,0.3481689139311063,1373,9,80,212,3849
2019-8,*GCC,5285,23.85751113194281,0.3331654372851524,4922,15,19,178,151
2019-8,Kazakhstan,4948,7.917121046892039,0.31192101867302446,2810,14,20,611,1493
2019-8,Turkey,3015,-5.692837034720055,0.19006505078802924,1625,17,45,212,1116
2019-8,Cambodia,2619,21.193891716797776,0.16510128292333287,1008,51,137,158,1265
2019-8,Sri Lanka,1916,18.052988293284034,0.12078429098171278,401,47,7,84,1377
2019-8,Bangladesh,1868,20.516129032258057,0.11775837972538596,381,142,89,271,985
2019-8,Pakistan,1191,1.7948717948717885,0.07508042304760956,315,181,22,340,333
2019-8,Israel,1110,-7.883817427385898,0.06997419780255802,1029,10,1,17,53
2019-8,Iran,526,-12.91390728476821,0.033158944183914886,348,29,7,63,79
2019-8,Asia others,6449,25.17468944099379,0.40654378525107815,2715,397,209,799,2329
2019-8,USA,86586,11.985411089124277,5.458365667506567,62072,450,3224,1552,19288
2019-8,Canada,16700,13.71374097780198,1.0527649579303775,11304,43,34,175,5144
2019-8,Brazil,2188,23.5460191981931,0.1379311214342315,1587,21,13,98,469
2019-8,Mexico,2809,36.094961240310084,0.17707884831295992,1862,11,12,235,689
2019-8,America others,4200,34.87475915221581,0.264767234928598,2723,18,34,308,1117
2019-8,Russia,28700,24.777183600713016,1.809242772012086,20964,133,39,592,6972
2019-8,UK,13116,17.822493711821785,0.8268302507913072,9810,141,26,239,2900
2019-8,Germany,11159,11.478521478521486,0.7034613272781487,8239,236,24,1027,1633
2019-8,France,12984,21.096810296586455,0.8185089948364085,9744,246,75,1420,1499
2019-8,Italy,5915,38.29787234042554,0.3728805225244421,3861,87,30,212,1725
2019-8,Netherland,3961,16.912632821723726,0.24970071846480393,2848,47,11,401,654
2019-8,Ukraine,2904,32.66331658291457,0.18306763100777343,711,63,5,64,2061
2019-8,Spain,4554,34.534711964549494,0.28708333044400836,3926,29,18,253,328
2019-8,Romania,1432,54.64362850971922,0.09027301914708388,638,10,3,32,749
2019-8,Norway,803,-18.311291963377418,0.050620973725634316,584,36,3,116,64
2019-8,Sweden,1490,9.478324761205004,0.09392932858181213,1114,35,2,219,120
2019-8,Poland,2326,18.79468845760981,0.14663061629617116,1571,10,3,95,647
2019-8,Swiss,1664,18.265813788201847,0.10489825688599691,1478,22,0,80,84
2019-8,Portugal,1342,29.78723404255319,0.08459943554147105,1055,6,0,46,235
2019-8,Austria,1218,13.407821229050288,0.0767824981292934,966,9,2,78,163
2019-8,Finland,1075,5.0830889540566915,0.06776780417815305,546,11,2,145,371
2019-8,Belgium,1305,27.069133398247324,0.08226696228138579,995,17,4,112,177
2019-8,Croatia,614,49.029126213592235,0.03870644815384741,223,11,0,6,374
2019-8,Greece,778,13.411078717201175,0.04904497827963076,508,36,0,7,227
2019-8,Bulgaria,751,25.16666666666667,0.04734290319794692,321,4,1,27,398
2019-8,Denmark,1045,4.291417165668654,0.06587660964294878,728,13,10,162,132
2019-8,Ireland,932,15.920398009950244,0.05875311022701269,579,9,3,20,321
2019-8,Europe others,4668,22.616233254531124,0.29426986967778457,2668,38,20,382,1560
2019-8,Austrailia,13647,17.88027986525007,0.8603043940644228,12019,95,42,108,1383
2019-8,New Zealand,3112,13.867544822539335,0.19617991311852304,2436,21,10,11,634
2019-8,Oceania others,609,-0.16393442622950616,0.0383912490646467,519,1,6,9,74
2019-8,South Africa,1887,27.586206896551737,0.11895613626434864,634,6,1,11,1235
2019-8,Africa others,4864,16.979316979316984,0.3066256739744525,2081,593,165,841,1184
2019-8,Stateless,57,-24,0.003593269616888115,36,1,0,8,12
2019-8,Overseas Korean,16560,-17.72246236398867,1.0439393834327575,0,0,0,0,16560
2019-9,China,541350,24.56424947364788,37.08730228326519,432018,3873,447,25545,79467
2019-9,Japan,251119,1.3201692979943225,17.203890758421117,242475,2362,211,1137,4934
2019-9,Taiwan,102758,17.63803505397763,7.039839305484001,100888,112,14,300,1444
2019-9,Hong Kong,45911,-7.52885254486495,3.1453128939262736,44708,49,7,256,891
2019-9,Macao,2727,-10.148270181219111,0.18682381698801917,2687,2,0,24,14
2019-9,Phillipines,36252,8.451251981930774,2.4835852634578917,18539,203,196,121,17193
2019-9,Indonesia,19309,5.883965781969724,1.3228386806826777,11858,149,317,279,6706
2019-9,Thailand,36052,5.114000816374142,2.469883480033761,28877,54,411,133,6577
2019-9,Vietnam,43617,16.37096128705211,2.988153438051497,28210,1064,530,5577,8236
2019-9,India,12716,11.612393575002189,0.8711593901062162,4111,3152,146,186,5121
2019-9,Malaysia,28020,-2.072484535001573,1.9196198577206807,25123,166,5,251,2475
2019-9,Singapore,17745,15.632738172813765,1.2156907343059773,16137,137,13,63,1395
2019-9,Mongolia,10900,-1.8018018018018056,0.7467471966151114,8120,122,315,1155,1188
2019-9,Uzbekistan,9056,13.7831385852494,0.6204167534446283,3093,853,1,1484,3625
2019-9,Myanmar,6534,18.605917589399155,0.44763726446634294,1832,19,255,93,4335
2019-9,*GCC,2462,25.35641547861507,0.16866895395104628,2187,30,6,135,104
2019-9,Kazakhstan,4909,13.450427547954714,0.33631027414528275,2956,17,2,179,1755
2019-9,Turkey,2802,19.437340153452688,0.1919619857720681,1561,21,61,37,1122
2019-9,Cambodia,3629,82.45349421820009,0.24861886023084764,1794,49,170,32,1584
2019-9,Sri Lanka,2103,22.26744186046512,0.14407425270473206,351,81,8,22,1641
2019-9,Bangladesh,1880,18.686868686868685,0.12879676418682656,302,167,102,185,1124
2019-9,Pakistan,1459,9.781790820165547,0.09995451007903189,323,310,29,321,476
2019-9,Israel,1837,-6.035805626598467,0.12585088075063852,1779,11,1,3,43
2019-9,Iran,446,-21.478873239436624,0.030554977035810983,281,63,8,42,52
2019-9,Asia others,7350,34.24657534246576,0.5035405408367953,3328,567,315,299,2841
2019-9,USA,90819,15.21452312688707,6.2219113439805325,70634,421,2736,186,16842
2019-9,Canada,18213,16.250718069828295,1.2477529075184426,13449,50,39,31,4644
2019-9,Brazil,2498,46.25292740046838,0.17113527496738976,2029,23,17,36,393
2019-9,Mexico,3038,52.8938097634625,0.20813009021254208,2506,3,12,27,490
2019-9,America others,4588,27.197116717493763,0.3143189117495533,3756,18,73,77,664
2019-9,Russia,30266,29.408243543697623,2.073490885573666,21349,175,36,155,8551
2019-9,UK,13325,23.91890635171581,0.9128813206326936,11473,156,28,13,1655
2019-9,Germany,12670,17.750929368029734,0.8680079799186662,10802,218,21,89,1540
2019-9,France,10242,28.92749244712991,0.7016683291497221,8587,245,32,127,1251
2019-9,Italy,4513,0.6916555109326206,0.3091807429655044,3550,81,17,26,839
2019-9,Netherland,3485,10.42458808618505,0.23875357616547369,2816,28,9,18,614
2019-9,Ukraine,2214,4.286387187941587,0.15167874250512448,715,80,5,26,1388
2019-9,Spain,3134,22.85378283026265,0.2147069462561247,2764,27,14,30,299
2019-9,Romania,1179,12.60744985673352,0.0807720132852492,675,12,5,4,483
2019-9,Norway,1054,0.09496676163343043,0.07220839864516765,962,30,2,20,40
2019-9,Sweden,2010,31.9763624425476,0.13770292341251136,1784,26,5,66,129
2019-9,Poland,2570,18.542435424354252,0.17606791700007673,1870,14,1,17,668
2019-9,Swiss,1923,15.356928614277155,0.1317426476230146,1795,20,7,11,90
2019-9,Portugal,1000,12.485939257592804,0.06850891712065242,840,11,0,5,144
2019-9,Austria,1369,23.667570009033433,0.09378870753817317,1186,7,3,7,166
2019-9,Finland,1264,6.576728499156825,0.08659527124050466,878,8,4,7,367
2019-9,Belgium,1542,34.554973821989535,0.10564075020004604,1300,15,9,20,198
2019-9,Croatia,494,-6.792452830188678,0.0338434050576023,277,5,2,3,207
2019-9,Greece,1023,29.003783102143753,0.07008462221442743,717,29,1,2,274
2019-9,Bulgaria,633,8.205128205128197,0.04336614453737298,370,3,19,5,236
2019-9,Denmark,1244,19.04306220095693,0.08522509289809162,1101,12,11,8,112
2019-9,Ireland,1176,48.67256637168143,0.08056648653388725,1007,5,4,3,157
2019-9,Europe others,4421,25.418439716312058,0.30287792259040436,3042,48,56,46,1229
2019-9,Austrailia,17269,12.795558458523848,1.1830804897565468,15818,83,51,10,1307
2019-9,New Zealand,4035,22.98079853703139,0.27643348058183254,3393,26,9,1,606
2019-9,Oceania others,526,-6.071428571428572,0.03603569040546318,413,0,9,3,101
2019-9,South Africa,1197,14.326647564469909,0.08200517379342095,743,8,11,7,428
2019-9,Africa others,5119,38.313969197514176,0.35069714674061975,2249,1145,85,297,1343
2019-9,Stateless,49,-20.967741935483875,0.0033569369389119686,33,3,0,5,8
2019-9,Overseas Korean,16619,-14.948822927328553,1.1385496936281225,0,0,0,0,16619
2019-10,China,567695,19.437542472549318,34.27706278548118,476460,3967,547,12722,73999
2019-10,Japan,248541,-14.434292245617419,15.006747393875722,241484,1897,438,556,4166
2019-10,Taiwan,127944,27.979834353619015,7.725177288906197,126421,81,10,135,1297
2019-10,Hong Kong,65544,6.622419598848284,3.9575050039397532,64439,63,4,76,962
2019-10,Macao,4504,23.127392017495897,0.2719486533892446,4484,2,0,8,10
2019-10,Phillipines,55394,6.49415564441711,3.344654463997295,37353,195,220,55,17571
2019-10,Indonesia,28494,14.291444386506758,1.7204495847409271,20527,137,285,84,7461
2019-10,Thailand,65878,9.904739660666317,3.9776717113624906,58290,56,344,59,7129
2019-10,Vietnam,64820,17.04586493318887,3.9137903447359763,53659,1226,630,1604,7701
2019-10,India,13160,3.760939840731692,0.7945924242012564,4403,2692,85,84,5896
2019-10,Malaysia,45354,11.276313852495212,2.738445654044361,42624,160,13,49,2508
2019-10,Singapore,24719,13.457566438701974,1.4925174873731657,23070,199,8,37,1405
2019-10,Mongolia,11221,4.585702302171679,0.6775168382950075,9834,84,421,271,611
2019-10,Uzbekistan,8375,-1.0398203946591078,0.5056771696569546,3668,968,1,191,3547
2019-10,Myanmar,5876,-3.4029261877363104,0.3547891401676735,1935,18,214,22,3687
2019-10,*GCC,2429,1.546822742474907,0.14666147404140212,2237,25,18,55,94
2019-10,Kazakhstan,4776,0.1677852348993314,0.2883718402724317,3348,10,10,30,1378
2019-10,Turkey,2893,11.56961048978018,0.17467749872448593,1649,11,56,14,1163
2019-10,Cambodia,3339,5.1984877126654006,0.20160669486382946,1471,64,161,12,1631
2019-10,Sri Lanka,1449,-16.819747416762343,0.0874896977710958,467,82,5,7,888
2019-10,Bangladesh,1715,10.147719974309567,0.10355060847303608,337,179,197,46,956
2019-10,Pakistan,1010,-17.213114754098356,0.060983157176540195,382,258,17,64,289
2019-10,Israel,2820,58.96279594137541,0.17026980518598353,2729,12,5,3,71
2019-10,Iran,501,4.158004158004158,0.030250061134105583,334,87,21,10,49
2019-10,Asia others,6841,7.276148659244153,0.4130552259848629,3491,626,410,104,2210
2019-10,USA,101099,3.0539331111179013,6.104293274644592,82230,421,2240,157,16051
2019-10,Canada,20624,2.164759498687263,1.2452639936722427,15841,37,33,26,4687
2019-10,Brazil,2452,24.277749619868217,0.1480501994028481,1896,16,13,15,512
2019-10,Mexico,2878,7.428144830160499,0.173771808271369,2355,5,9,24,485
2019-10,America others,4669,15.028332101502828,0.28191124837353093,3413,18,60,28,1150
2019-10,Russia,33379,18.56285298192022,2.015402775639342,25818,166,50,48,7297
2019-10,UK,15911,15.18859045826395,0.9606960533029021,14117,150,14,20,1610
2019-10,Germany,13322,5.437277404036411,0.8043738810949194,11460,207,28,158,1469
2019-10,France,12546,16.027004531582346,0.7575194949870033,10681,232,38,201,1394
2019-10,Italy,4951,0.3445480340494633,0.29893822889212923,3781,66,16,45,1043
2019-10,Netherland,4043,8.77051385525962,0.2441137667967842,3318,28,8,61,628
2019-10,Ukraine,2371,-10.359168241965977,0.14315947095601664,795,179,11,4,1382
2019-10,Spain,3140,6.875425459496265,0.1895912015191448,2777,35,10,49,269
2019-10,Romania,1295,-0.4611837048424272,0.07819127578576193,655,5,15,1,619
2019-10,Norway,1218,-7.51708428246014,0.07354206479309502,1108,24,4,9,73
2019-10,Sweden,2303,0.6996064713598704,0.1390536742352199,2110,23,5,30,135
2019-10,Poland,2326,8.742402992052355,0.14044239959666585,1549,14,6,9,748
2019-10,Swiss,2137,7.874810701665824,0.1290306998873925,1973,20,3,10,131
2019-10,Portugal,1113,3.824626865671643,0.06720223162127649,973,3,0,13,124
2019-10,Austria,1461,13.255813953488381,0.08821425013358934,1181,3,3,21,253
2019-10,Finland,1473,10.668670172802397,0.0889388024960829,1065,11,2,14,381
2019-10,Belgium,1505,7.576840600428869,0.09087094212939902,1281,17,3,23,181
2019-10,Croatia,498,-28.34532374100719,0.030068923043482198,273,2,2,0,221
2019-10,Greece,1014,12.416851441241693,0.06122467463070472,695,21,2,0,296
2019-10,Bulgaria,655,12.157534246575352,0.03954848311943944,394,2,3,1,255
2019-10,Denmark,1802,21.510451786918416,0.1088036131011143,1559,12,5,39,187
2019-10,Ireland,1394,50.21551724137932,0.0841688327763337,1198,11,1,4,180
2019-10,Europe others,4868,21.154803384768538,0.29392674171821553,3434,73,32,28,1301
2019-10,Austrailia,16251,9.015898571141069,0.981225036906886,14247,90,37,13,1864
2019-10,New Zealand,3728,15.310856789359729,0.22509426728132856,3111,19,16,0,582
2019-10,Oceania others,396,-22.047244094488192,0.02391022796228705,234,0,26,0,136
2019-10,South Africa,1175,12.332695984703633,0.07094575216082648,771,9,16,0,379
2019-10,Africa others,4927,10.619667714414005,0.2974891241671421,2162,1050,113,65,1537
2019-10,Stateless,40,-36.50793650793651,0.0024151745416451566,25,2,0,0,13
2019-10,Overseas Korean,17939,-26.833346928787016,1.0831454025643115,0,0,0,0,17939
2019-11,China,505369,25.012121032217216,34.699185473510894,426849,4020,545,12822,61133
2019-11,Japan,258522,-13.81968010987472,17.750401839018586,251663,1876,187,813,3983
2019-11,Taiwan,102241,15.965519196960255,7.019978316828353,100595,89,11,225,1321
2019-11,Hong Kong,58600,8.942182561814471,4.023539767472359,57442,76,5,208,869
2019-11,Macao,4896,21.12815437902029,0.3361646877396701,4871,1,0,13,11
2019-11,Phillipines,41739,-6.005945142548308,2.8658451596335968,26966,172,203,59,14339
2019-11,Indonesia,23760,-1.7207147584381244,1.6313874552072227,18189,142,407,109,4913
2019-11,Thailand,49998,6.4217449607288035,3.432917086929744,43160,46,404,94,6294
2019-11,Vietnam,43190,6.455349880456485,2.9654723985858564,31444,1334,632,3116,6664
2019-11,India,12184,18.903093588367327,0.8365666984109765,4149,3386,115,100,4434
2019-11,Malaysia,49282,7.814482607744466,3.3837557477913442,46613,124,8,70,2467
2019-11,Singapore,27546,6.023632654632238,1.891338335064737,25865,162,6,88,1425
2019-11,Mongolia,10519,11.14750633981403,0.722245986587743,9020,73,425,408,593
2019-11,Uzbekistan,7176,0.4760571268552116,0.49271196879490864,3384,709,1,295,2787
2019-11,Myanmar,5660,6.671692423671316,0.3886217591108114,1752,15,180,39,3674
2019-11,*GCC,2575,29.657603222557903,0.17680230206896455,2404,25,12,65,69
2019-11,Kazakhstan,3697,4.49406444318825,0.2538400430093056,2541,8,5,37,1106
2019-11,Turkey,2881,33.50324374420759,0.19781259505269397,1664,15,56,32,1114
2019-11,Cambodia,3555,44.2775974025974,0.24409016848744428,2357,46,334,24,794
2019-11,Sri Lanka,1070,2.392344497607657,0.07346736435487072,308,73,1,6,682
2019-11,Bangladesh,1286,1.2598425196850505,0.0882981594022091,270,163,112,66,675
2019-11,Pakistan,1011,-0.3940886699507429,0.0694163601521255,361,224,23,79,324
2019-11,Israel,1427,16.1106590724166,0.09797937283588833,1369,7,2,3,46
2019-11,Iran,402,75.54585152838429,0.02760175744921311,279,49,4,26,44
2019-11,Asia others,6576,11.608961303462317,0.45151531588563537,3023,527,369,82,2575
